"label,review"
"negative,padahal dulu pas adu gagasan saat pilpres berkoar koar masalah ketahanan pangan tapi giliran dah jadi dan dikasih amanah sama presiden melempem juga info kabarnya lahan beliau yg di kalimantan katanya mau ah sudahlah"
"negative,jawaban menohok seperti apa ganjar sendiri mengakui rakyat indonesia suka olah raga tapi kenapa jadi komoditas politik olehnya sebagai capres itu menunjukan yg akan dilakukan bgmn meningkat kesejahteraan amp"
"negative,dari narasi yg ane baca"
"negative,salah pak presidential threshold itu dari jumlah kursi dpr atau perolehan suara pemilu sebelumnya threshold sebesar jadi kesimpulannya golkar dan pan sudah memenuhi syarat berdasarkan jumlah kursi"
"negative,ya anies mmg super hebat sempurna bagi pendukung fanatiknya spt anda meski fakta yg ada cm pepesan ksg belaka gt"
"negative,katanya buktinya g ada tuch itu buat hiburan tamu capres den bokep"
"negative,yg hadir cuma ratusan karena tidak mau rakyat dijadikan bumper menjelang pemilu"
"negative,sudah mulai kampanye capres ya nanya ajah"
"negative,lebih banyak biaya binasa ketika pilpres ditunda"
"negative,trus apa buktinya kalau uang haram ini bisa terkait dengan pemilu nanti terutama di sumatera selatan"
"negative,seharusnya cukup dijawab seperti perkataan sampean bukan"
"negative,kan udah tes ombak tapi dinilai gagal krn kalah populer di rakyat salah aipsun sih gak bisa kerja menyukseskan beliau jadi capres"
"negative,hahaha mau capres apa mau jadi mempora jijik"
"negative,sekarang gua tanya lu calon presiden bukan nah kalo lu bukan calon presiden dan bukan siapa pasti kawan lu gak masalah dengan hobi lu yang suka bokep tapi kalo seorang capres macam ganjar tanpa malu ngomong suka nonton bokep diruang"
"negative,itu die gw kira dia fokus edukasi ke pesantren tentang radikalisme intoleran dan terorisme dan ga peduli urusan copras capres tp makin kesini keknya ga kuat juga klo ga ikutan counter attack"
"negative,emg jadi di capres kan"
"negative,andai informasi yang didapat pak ini benar kami pastikan kami akan turun ke jalan klo sampai mk memutuskan adanya penundaan pemilu"
"negative,akibat nonton bokep yg mau dukung capres bokep silahkan mkn bnyak nanti anak di perkosa"
"negative,anda itu terlalu cerdas om"
"negative,ayo nyoblos pemilu"
"negative,msh mnding instagram klo soal cntang biru akun terverifikasi rata orang berpndiikan orang kritis dan beradab ga ada yg namanya akun centang biru komen tolol ke seorang capres"
"negative,ruu perampasan aset kemungkinan disahkan habis pemilu dpr yang baru"
"negative,mau muncul poros ke anies insyaallah tdk ada bandingan"
"negative,menjelang pemilu isu ini sudah mulai diungkit kembali"
"negative,fokus saja ente poles yg lu dukung"
"negative,aldi taher apa gak mau jadi capres aja ya daripada jadi caleg"
"negative,seharusnya pt supaya maks hanya ada capres sehingga satu putaran sudah ada presiden terpilih hemat amp"
"negative,g apa itu biasa diera soeharto pns amp"
"negative,modal state olahraga ntk kesehatan mau jadi capres apa sih ini ga ada bobot jadi guru olahrga aja pak"
"negative,demokrat nyungsep habis kau th setelah pemilu kejang"
"negative,katanya ustadz tp postingannya adu domba dgn narasi yg menyudutkan capres lain tulis aja di bio anda buzzer anies gini kok istadz anda itu buzzer anies bukan ustadz ustadz itu menyejukkan bukan kyk anda"
"negative,capres yg ono abud juga suka kok suka bo ong maksud nya"
"negative,giring ganesha sebut psi siap jadi kuda hitam dalam pemilu"
"negative,paling tidak mbak puan dan pdip lebih jujur mau mengakui posisi capres mereka sekarang kalah dari pak prabowo ketimbang"
"negative,pemilu ini kayanya gw condong ke anies deh karna udah kebukti kebijakannya tuh tokcer semua dan pro rakyat bukan pro partai"
"negative,bosan kali lihat pilpres ada prabowo terus jenuh kali rasanya ada manusia serakah satu ini kagak ada sadar dirinya mene"
"negative,karena tugas ppatk adalah mencegah dan memberantas tindak pencucian uang dalam kasus tersebut bisa saja terjadi transaksi keuangan mencurigakan bisa saja benar terjadi pencucian uang dari dana narkoba untuk dana pemilu"
"negative,tidak boleh terjadi begitu pula caleg bekas napi yg ternyata sdh byk yg mendaftar utk pemilu mohon perhatian amp"
"negative,sosok capres pilihan orang banten"
"negative,makin murah pemilu makin cepat nggak perlu sampai malam hari atau pagi hari perhitungannya"
"negative,jangan persoalkan moral saya moral anda atau moral mereka yang sesama warga negara namun moral seorang pemimpin negara yang akan dijadikan panutan adalah harus lebih baik paling paling tidak sedikit lebih baik dari yang dipimpinnya i"
"negative,yg perlu rakyat indonesia pikirkan apakah pencapaian perioda rezim ini sebegitu berharganya sehingga pantas kekuasan jegal usaha maju ke pilpres amp"
"negative,wawancara ini seperti usaha menenangkan ke kelompok itu bahwa jokowi sedang mengusahakan agar pemilu hanya di ikuti oleh kontenstan dan yg menangpun orangnya jokowi"
"negative,nggak mang otz aja la"
"negative,just foto berpikir secara positif bertindak secara wajar seharusnya begitu juga berlaku untuk para pembenci anies baswedan cobalah pakai hati nurani jika ingin negara amp"
"negative,apa hubungannya dengan mereka berbicara soal pemimpin itu berbicara pribadi siapa capres nya bukan pendukungnya goblok malah di sangkut pautkan dengan mereka tapi tdk sadar mereka dibawa presiden konaha yang k"
"negative,lha wong pada rusak jalane kowe mlayu copras capres mbuh"
"negative,ntar mewek playing victim merasa terzolimi setiap pemilu pasti kadrun kelakuan nya stabil tebar fitnah dan hoax sudah jadi jalan ninja gerombolan kadrun"
"negative,sedikit heran aja kelakuan para elite politik kok tiap jelang musim pemilu pada pamer kesederhanaan dan kebersahajaan dgn pamer foto makan di warung kaki lima apa blm puas ngibulin rakyatnya"
"negative,betul bang followernya akun berbendera dan pendukung capres sebelah tangkap korlapnya juga"
"negative,mslhnya jk seorang gubernur aktif dan capres ngomong suka nonton bokep slh saya dimna itu adl ujud dangkalnya ilmu dan itu sgt brbahaya jk diucapkan olh seorang pjbt dan capres sebab sprt hnlya membenarkan aktivitas nonton bokep"
"negative,ada kah yg memastikan org capres itu yg tdk pnh menonton bokep dan menikmatinya"
"negative,pemilu jurdil itu ibarat gladiator bertarung dilapanfan dijaman ronawi para gladiator yg umumnya budak belian tapi raja dan penontonnya tetap memegang sportifitas dan kejujuran mereka jijik dengan kecurangan"
"negative,saya gak ada jual saya gak injek kaki siapapun saya gak ada nyubit saya pendukung aldi taher pemilu kok kayak perang saudara ya siap tebas lawan"
"negative,apanya yg mau di tonjolkan capres anda gk mungkin tonjolkan karena memang gk punya prestasi"
"negative,kenapa rasisme digunakan sebagai alat kemenangan menuju pemilu apa yang dilakukan para oligarki dengan politisasi identitas ini"
"negative,sentimen rasisme yang sama juga dilontarkan oleh mantan wakil presiden jusuf kalla yang mengatakan bahwa lebih dari ekonomi ri dikuasai oleh etnis tionghoa kalla diketahui adalah pendukung capres anies baswedan"
"negative,akting aja mprof itu cari panggung mau cawe cawe pilpres berharap ada yg meminang"
"negative,hati juga penjusup mirip di pilpres"
"negative,hoaks dan berita dengan judul umpan klik atau clickbait menipu berpotensi mewarnai pemilu sehingga dibutuhkan peningkatan kemampuan literasi media dan politik bagi masyarakat untuk menjaga pemilu yang demokratis"
"negative,anis itu pada saat pilpres di pasangkan dengan siapapun yaqin menang kecuali di pasangkan dng ganjar n prabowo"
"negative,gimana kalo anies dg cawapres jokowi"
"negative,jangan tergsntung mahsiswa aja ayo capres yg berani dukung dan kampanyekan pasti lebih besar ketimbang mahasewa"
"negative,indonesia di adu domba karna pilpres manchester di adu domba karna bola"
"negative,seolah olah pilpres nanti cuma ada kandidat anies vs ganjar apakah prabowo gak masuk hitungan wahai netizen"
"negative,hanya pencitraan doang"
"negative,mgkn hashim ingin ulangi x kegagalan ps di masa lalu kasihan ps"
"negative,mengkerdilkan apa gw cm menunjukan fakta klo faktor keluarga itu sangat besar itu sebabnya jokowi dan keluarga besar nya perlu bikin acara sendiri di mata najwa dan di bbrp tv"
"negative,mengherankan bahwa seorang bakal capres didukung oleh orang pecatan ulama kasar tukang demo tukang hoax dan tukang fitnah rasanya baru kali ini terjadi di negara ini"
"negative,demi pdip dan jokowi cs indonesia kembali ke sistem pemilu orba otoritarian dan koruptif"
"negative,nanti gak jadi ikut pilpres"
"negative,tiba tiba pas pendaftaran capres cawapres atau sebaliknya lawan kubu"
"negative,sebenarnya dia sendiri khawatir takut gk jadi capres"
"negative,karenanya gimana caranya supaya anies segera dapat pasangan dan maju sebagai capres maka terpenuhilah paslon dan maka ganjar bakal mudah dikalahkan di putaran kedua"
"negative,nah pokpak kan"
"negative,belum resmi di kpu sebagai capres sudah keliling kampanye"
"negative,apa benar jadi cawapres bpk prabowo"
"negative,kalau gp ps ab ah capres semua wah good for democracy tapi mungkin kah"
"negative,panas icw tuduh kpu selundupkan pasal yang permudah narapidana korupsi ikut pemilu"
"negative,paling tidak mbak puan dan pdip lebih jujur mau mengakui posisi capres mereka sekarang kalah dari pak prabowo ketimbang yang sana malah melakukan pembelaan dengan menuduh semua lembaga survey adalah bayaran semua loh"
"negative,ada setidaknya faktor yg membuat pilpres menjadi tdk menarik"
"negative,kn awaku ngomentari wong yg takon pakde ganjar ndiiii jeh awaku jwb pakde ganjar lg pencitraan cari cuan n suara nggo pemilu ngono"
"negative,jadikan pemilu anti isu sara"
"negative,sosok"
"negative,biasalah krn mau konstelasi pilpres dn itu yg lakukan bkn cmn ganjar doang tp capres yg lain jg jd gk ada istimewa dgn acara spt ini tujuannya cmn mau cari dukungan doang gk ada manfaat langsung bg rkyat kecil alias cmn pencitraan doa"
"negative,baru bacapres santai aja tiwas senang ternyata ga masuk bursa capres hadiuhhhh"
"negative,pemilu dibuat rusak survei se indonesia mark up serta orang penghianat dgn metode so toxic manipulatif benalu sesungguhnya otaknya akalnya takut akan jabatannya tersingkir oleh tak amanah yg di embannya selama menjabat sebagai pejabat"
"negative,kata jokowi belanda masih jauh"
"negative,mari ciptakan pemilu tanpa isu sara dan provokatif"
"negative,betul bang makanya pilpres kemarin allah memenangkan jokowi allah tahu pilihan kita salah waktu itu"
"negative,capres dengan rambut putih yang dimaksud presiden jokowi sebagai penerus hanya ada pada diri ganjar pranowo"
"negative,survey litbang kompas mei cuman responden yg ikut capres pilihan pak jokowi masih fikir fikir dan memastikan tidak ikut capres pilihan pak jokowi"
"negative,soal cak imin cawapres yenny gus dur aja ditinggal apa lagi rakyat"
"negative,persen relawan jokowi dukung capres berambut putih"
"negative,bukannya itulah tujuannya"
"negative,bukan sir siran tapi jaran jaranan kata tim pemenangan capres ono no harusnya suami atau istri yg bersan"
"negative,pilpres banyak korban meninggal"
"negative,sepertinya dia keluar gua untuk meyakinkan para investor politik yang ragu dengan ganjar prabowo diyakinkan dia bahwa anies tidak akan ikut pemilu sehingga kekalahan pion mereka seperti yang dialami ahok di pilkada dki tida"
"negative,bicara uu perampasan aset udah anyep ya kok sepi capres kok gak ada yang dengungkan ini ya apa lupa apa memang takut"
"negative,capres bokep ya"
"negative,ya cirikasnya memang begitu dlm berpolitik selalu mau jadi teratas tanpa usaha nyata"
"negative,diskusi pojok bulaksumur ugm pemilu masih terjebak pada agenda rutinitas politik"
"negative,capres tukang nonton bokep"
"negative,hormati perbedaan pilihan warga dalam pemilu"
"negative,hormati perbedaan pilihan warga dalam pemilu lewat"
"negative,prestasi pak ganjar paling saya banggakan adalah membuat orang seperti anda setiap hari semakin hilang kesadaran dirinya menjadi pendukung imigran yg elektabilitasnya makin jeblok kalo sudah gagal capres ntar juga lo bakalan jd penji"
"negative,nah lho capres itu harusnya clean and clear ayo segera aci nih"
"negative,nyuwun pangapunten mas ganjar dgn trpaksa pireode ini saya gak pilih capres pdip krn kecewa sama oknom"
"negative,tak beri kesempatan kader partai untuk ikut kontestasi pilpres"
"negative,beliau itu belum nyadar bahwa rakyat indonesia itu mau pilpres bukan mau olimpiade indonesia butuh pemimpin yg"
"negative,sabar om putin jgn buru taro in dulu di lap dulu tunggu indo selesai pemilu bis gitu bebas dah"
"negative,beliau itu belum nyadar bahwa rakyat indonesia itu mau pilpres bukan mau olimpiade indonesia butuh pemimpin yg punya gagasan besar untuk kemajuan bangsanya bukan atlet lari bapake"
"negative,eh dul dia ngaku itu dah lama sebelum jd capres jg ga mgkn ada tendensi mau minta belas kasihan"
"negative,pace satu ini mulai cari panggung lagi yg dulu pake narasi dan menjual saudaranya sendiri dipapua sekarang lgsung menjilat paloh dan partainya dg menyerang partai yg jelas pemenang pemilu periode siapa tau laku buat oposan dan pendukun"
"negative,kalau saya dapat info sistem terbuka kenapa karena semua sumber daya yang mendukung pemilu sekarang adalah untuk sistem pemilu terbuka jika di ubah ke tertutup yang mana pemilu itu sebentar lagi kurleb bulan lagi kemungk"
"negative,apa ada capres yg orang asing"
"negative,lah ya bener lah klo mau sehat ya olahraga klo mau ikut pilpres ya ayo adu gagasan n pencapaian simple lah gak perlu aneh biasa selama masih dialam demokrasi"
"negative,pagi ini saya mendapatkan informasi penting mk akan memutuskan pemilu legislatif kembali ke sistem proporsional tertutup kembali memilih tanda gambar partai saja"
"negative,jangan cuma foto anies baswedan"
"negative,kan sudah jelas teriakan bambang pacul itu korea sana minta sama ketum"
"negative,ngak usah jauh jauh k masa lampau sekarang aja ada capres bokep capres bokep pertama dalam sejarah indonesia wkwkwkwk"
"negative,dasar anak lonte kamu itu rakyat puas anies junjunganmu yg akan pudar abis gak akan ikut pilpres dan pilpres selesai anies nganggur dan tinggal hitungan sama kamu"
"negative,ga akan ada bukti akurat karena pemilu yg adain siapa pemerintah nah ini aja sebenarnya udh bisa menjawab brooo"
"negative,mungkin cuman wan anis yg bisa bikin pak dahlan iskan aaahhh oohh aaahh ooohh selain ma binik"
"negative,emg ga diplotkan buat capres kok"
"negative,nah hlooo yg katanya gak bakalan maju pilpres jika pak prabowo nyapres tpi malah nduluiiinnnm majuuu pilpresss"
"negative,kira kira apa tanggapan capres sebelah yg terkhianati sakit tapi tidak berdarah"
"negative,maaf pak musti jujur dengan diri sendiri dulu apakah capres dari oposisi benar benar laku dijual jadi kita tidak terbiasa menuduh orang lain sebagai penyebab ketidakmampuan kegagalan kalau capresnya hanya asal njeplak sana sini ya blun"
"negative,ini ngomkngnya kapan ya kok bisa sewaras gini kemarin koar karena diloloskan partainya masuk peserta pemilu"
"negative,alasan yang lebih mendasar bagi ogan untuk memihak erdogan"
"negative,cen wes mulai anget karena lgi musim copras capres"
"negative,koyok pak ahok yo"
"negative,merasakan njih"
"negative,kaya orang mau nyoblos pemilu wkwwk"
"negative,andai dia mencalonkan diri jdi capres juga siapa yg mau milih"
"negative,situ ngapa nanya"
"negative,penundaan pemilu akan menimbulkan ketidakpercayaan publik terhadap proses demokrasi"
"negative,mari kita hargai hak setiap warga negara untuk memilih pemimpin mereka dalam pemilu"
"negative,tidak ada alasan untuk menunda pemilu jangan biarkan suara anda tidak terdengar"
"negative,ha ha mending elu bisikin ke kandidatlu suruh siap kasih jawabanya nanti waktu ditanya panelis saat debat capres"
"negative,capres ke depan harus lebih berani tegas bertindak untuk para radikalis dan intoleran atas nama apapun negara tdak boleh kalah oleh para pembuat onar yng merongrong kedaulatan nkri"
"negative,jum at mei"
"negative,definisi kampanye itu apa sih"
"negative,muka mbak puan kasian ya muka gagal jadi capres"
"negative,ada lembaga survei sering rilis hasil survey presiden anies baswedan hanya diposisi tetapi kenapa ketakutan sekali bahkan ada orang terang terangan menyulap capres hanya ada meniadakan pak anies"
"negative,bpk jusuf kali itu cawapres jokowi di beliau mendukung jokowi ini beliau agak kencang mengkritik jokowi lalu apa pantas kalian katakan dia kadrun"
"negative,menjelang pilpres banyak media jadi sekelas sampah"
"negative,ganjar berpotensi kemaksiatan merajalela di negara"
"negative,selalu ada chanel tv yg tdk saya buka menjelang pemilu karena membosankan aneh norak dan buat pooling yg lucu lucu"
"negative,basi jualan kek gini tiap pilpres"
"negative,punya rekam jejak amp"
"negative,jangan kebanyakan lari kau punya rakyat urusin jangan lari dari kerjaan sibuk kampanye capres sana sini penghargaan give away buat dongkrak pencitraan koq bangga"
"negative,ngeri bingit punya capres galak ngamukan"
"negative,urusi aja dulu pak wilayah yg bapak pimpin apa ngk malu masa jabatan sebentar lagi habis malah sibuk lari antar provinsi dan masyarakat sangat menginginkan bapak dan pak anies jumpa di panggung dan adu gagasan biar publik melihat pilpres yg seh"
"negative,halal bi halal koq menggunakan dana apbd u kpentingan capres ganjar"
"negative,habib nabiel ke prabowo soal capres jangan seperti dorong mobil mogok cnn indonesia"
"negative,proses quick count dalam pemilu cepat tapi tidak akurat"
"negative,kalau basis dan nalar berfikir influencer prabowo seperti anda saya yakin prabowo akan sulit menang di pilpres ini"
"negative,kecuarangan pemilu bisa jadi ada di mk semua kok bisa yg bahas uu dpr yg mutusin mk ini"
"negative,as biang kerok emang jgn dukung capres yg dekat as"
"negative,mungkin pesan nya tdk bakal tersampaikan karena keduanya bakal kalah"
"negative,jika anda sdh ketampak maka sebaiknya profil anda diungkapkan dgn jelas di publik dgn latar belakang anda semoga juga relawan dr tiga balon capres masing diberi kesempatan utk menyelidiki anda atas izin pihak yg berwajib sehingga titik terang a"
"negative,beginikah wajah pemenang pemilu"
"negative,dak ada yg njegal dijaga aja tuh koalisi ntr ada yg meleyot satu gagal tuh anis jadi capres"
"negative,melht peta capres skrg iku plg gampang plhlah seorg pemimpin yg bkn bwhan ato wayang diantara capres iku sopo yg ora iso diatur koyo boneka kl bkn the real big bozz"
"negative,wlyah desa terendam banjir sbulan lebih tpi sibuk keliling copras capres pdhl msih sttus gubernur diviralin jalanx ngambek gmn klo jdi presiden pasti mncul alsan mana bisa sy jangkau semua indonesia kan luas pdhal jateng tdk lbih luas d"
"negative,wah aku tidak ikut pemilu saja belum kok capres an"
"negative,ayo gunakan hak pilih kamu pada pemilu jangan golput"
"negative,dob papua ikut pemilu"
"negative,keluar saja bu dokter"
"negative,makanya korupsi harus di berantas orang yg keras dengan korupsi dan berjuang keras basmi korupsi harus di dukung penuh org spt pak mahfud md hrsnya di dorong jadi capres uu perampasan asset harus di dorong secepatnya resmi"
"negative,keknya anis gagal jadi capres deh"
"negative,biarkan aja mereka ngk pakai logika maklum mereka ngk madilog menganggap calonnya ibarat ratu adil yg tanpa ada cela"
"negative,apapun yg dilakukan politisi kok tidak ada unsur naturalnya apalagi yang punya dagangan capres hingga caleg"
"negative,visi misi capres mana calon presiden dari negara mana di daftarkan ke kpu aja blm capres capres halu mimpi anda itu"
"negative,relawan nya jokowi malah bermutasi dukung prabowo aneh aneh gak mikin semburan dusta fitnah hoax politi identitas mereka mainkan best hoax sepanjang sejarah rebupblik ini"
"negative,pemilu adalah hak demokrasi jangan sia siakan hak pilihmu dengan"
"negative,gausah lah nyerang capres lain dg isu bokap bokep gp kluarganya jelas harmonis punya riwayat karir yg gak pernah dipecat punya anak yg orientasi sexnya normal paparkan aja prestasi capres masing klo memang ada"
"negative,itu sama ga apple to apple ama kondisi skrg bung karno dan pak harto itu ga pake pilpres lg jd presiden"
"negative,giring psi dapat energi baru kami siap jadi kuda hitam di pemilu"
"negative,polling capres cawapres"
"negative,waspada berita hoaks dan isu sara wujudkan pemilu damai tanpa hoaks"
"negative,tiongkok berhasil persatukan iran dan arab saudi megawati soekarnoputri harusnya indonesia kenapa tiongkok pertanyaan bagus mbak mega klo presiden boneka dan kw mana bisa kok capres tik tok diharapkan bisa jadi pemimpin dunia"
"negative,seorang gelandangan politik berkata dalam hati aku ulama pernah jadi ketua ormas besar aku akademisi lulusan amrik pernah jadi guru besar di universitas besar tapi saat aku maju capres aku nggak terpilih lha jokowi yang rakyat jelata kayak gitu ko"
"negative,banyak yang bertanya"
"negative,saya dapat informasi bhw hakim mk sdh memutuskan bhw sistem pileg akan dilaksanakan dg sistem tertutup dg perbandingan pemilu akan ditunda"
"negative,nanti dikritik rakyat pasti marah terus hilang deh"
"negative,buat apa banting tulang dan uang utk dukung ganjar prabowo atau anies pemilu hanya akan punya arti jika demokrasi dihidupkan dgn meruntuhkan para juragan parpol juga oligarki ekonmi"
"negative,sabar mas jgn buru tunggu pak vbl nyapres dulu baru kita bully kalo skrg beliau bukan capres"
"negative,apakah presiden jokowi boleh siapkan capres utk lanjutkan programnya di pilpres boleh saja silahkan yg tak boleh presiden gunakan segala cara menyingkirkan capres dari kubu oposisi yg bersaing dgn capres pilihannya bersaing sehat saja biar rakya"
"negative,hrs amp"
"negative,wawancara jusuf wanandi pendiri csis dgn rosi membuka tabir siapa yg mengatur pilpres maunya mereka paslon saja dibalik layar mereka atur penjegalan anies ujar musni"
"negative,dulu korupsi miliaran"
"negative,hihi efek ngisap lem aibon milyar jd darah tggi tobat kau drun biar ga msuk neraka dsar kadrun bajingan pemuja capres govlok yg salah baca data"
"negative,kalo si amis mirip capres dari yeman"
"negative,dulu kasus juga karena karena pemilu"
"negative,ngeri banget pendukung nya begitu serem juga klo yg didukung menang visi misi yg dibawa capres nya patah dengan sendirinya akibat begini ulah pe dukung nya"
"negative,hati hati jelang pilpres sepakbola indonesia rentan di jadikan permainan oleh mafia politik setiap jelang mendekati pemilu apalagi ini cuma tahun lagi"
"negative,bener kader partai anda terlibat ini mo pemilu yak jangan malu maluin turun kebawah"
"negative,jikalau begithu pertanyaannya kenapa tidak ada partai yg mencalonkan erik thohir jadi capres"
"negative,polemik jalan tol partai garuda aneh capres malah jual prestasi orang tidak maju di pilpres"
"negative,hehehe paradoks p gambarnya ka bah dukungannya terhadap capres suka bokep hehehe nyantai aja x hehehe"
"negative,sistem pemilu proporsional tertutup nyata telah terbukti gagal sedangkan ptoporsional terbuka baru sekadar mengandun"
"negative,sarbowo sama anus aslinya sama pendukungnya jg sama sama kalah pemilu yg lalu"
"negative,goblok kau sepertinya iq mu sangat rendah alias otak idiot"
"negative,capres itu pantasnya ya headsetnya yang nirkabel dong masak pakai kabel gini"
"negative,sama sama diusung capres perlakuan megawati ke jokowi dan ganjar berbeda"
"negative,ariawirakanci yang ngasih biaya pemilu itu sampean udah aja sekalian ga usah pake acara pemilu gitu aja kok repot"
"negative,loh acara pemprov sulut kok ada ajakan milih ganjar terus di venue ada gambar ganjar capres plis lah jangan goblog dukung capres asal jangan goblog"
"negative,baru capres aja adiknya sdh banyak omong mirip amien rais ngga kebayang kalo kakaknya jdi presiden"
"negative,jawab dl dong itu ijazah nya ada bukti asli ga la wong pemilu aja pake kerdus apalagi cm ijazah pake ijazah org yg dah meninggal"
"negative,karakter orang beda yg bisa sabar cerdas jujur kan rekam jejak jelas seperti capres itu tuh mah belum ada di nkri"
"negative,wkt prabowo capres emang megawati ga melanggar perjanjian pakeitak dikit ya bing"
"negative,maksudnya anies ditersangkaan saat jd capres gak bisa bro ada aturannya proses hukum dilanjutkan setelah proses pilpres selesai cuma aturan ini tdk berlaku ama ahok lg kampanye ahok jd tsk karena alasan desakan umat pdhl utk kepentingan politik"
"negative,emang udah fix nih capres ada psg pendaftaran aja blm di buka jangan berandai andai lah yg lalu biarlah berlalu mudah an pilpres tenang dan adem aamiin"
"negative,pilihlah capres bokep dari partai sarang koruptor yang hampir sepuluh tahun menjabat daerahnya malah jadi salah satu prov termiskin mungkin karena keseringan nontonbokep jadi gak bisa mikir ya ujung ujungnya manut kayak kebo yang ditarik cong"
"negative,gue nanyanya capers bukan capres yh anjim"
"negative,duet airlangga zulhas"
"negative,setelah mk memutuskan memperpanjang masa jabatan pemimpin kpk publik menilai hal tersebut berbau politis serta terkait manuver menjelang pemilu"
"negative,klo sampe demokrasi dlm pemilu di rampok mukidi dkk maka tiada jln lain selain kita keroyok dan kita gebuki rame mukidi dkk tsb"
"negative,mau dijadikan apa ya lembaga penyelenggara pemilu demokrasi kita tidak mampu dan percayakah dgn tata kelola sip"
"negative,seharusnya juga capres kali ga boleh ya edisi mumet"
"negative,pendukung kardrun odgj lagi kumat gila nya karena tau capres nya mo nyungseb"
"negative,koplak ya"
"negative,kenapa y klo aku lihat ganjar tuh ada sesuatu yg d buat buat gak losss dlm senyum kebahagiaan cuma sebuah drama kayak ada sesuatu yg dipaksakan agar terlihat humble bersahaja"
"negative,jangan dengerin capres itu"
"negative,aduh begini nih kalau suka fitnah dan flying victim dan pasti allah akan melaknat orang kayak gini wong survei aja dah jelas anies selalu paling bawah ngapain dijegal ingat gak menjelang pilpres bagaimana kotornya lawan yaitu kadrun dgn"
"negative,sejarah panjang indonesia jk dimulai dr pilpres langsung tdk ada yg istimewa periode periode nah kan calon baru mencegah hak itu tdk boleh mari sama sama daftarkan dan biarkan rakyat memilih"
"negative,kalo ada yg bisa ngedit kayak gini bakal laris ini menjelang hajatan pemilu"
"negative,meme gituan bisa dibuat siapapun presiden tersebut gak akan mencalonkan lagi pada pilpres gak usah diributin malu"
"negative,wudlu aja diposting ada capres kata komenden survey makan babipun walau moslim akan rilakukan asal jadi president htt"
"negative,ongkos capres mahal tembus triliun"
"negative,setuju kesempatan terakhir pak utk menang krn selama kontestasi capres cawapres gk pernah menang"
"negative,jaringan narkoba jadi donatur politik di pemilu dan pilpres kpu bilang begini"
"negative,sirclean nya ya tau sendirilah"
"negative,begini pak musni apakah perlu membandingkan pak jokowi dengan pak sby dalam kontestasi pilpres skr mengapa bukan bandingin capres vs capres nya saja"
"negative,pemilu harus suskes"
"negative,hanya cara curang mrk menang"
"negative,negarawan hanya turun gunung tahunan menjelang pilpres baru keluar petuah petuah kebangsaan demi jagoan nya"
"negative,pendukung capres bokep hanya bisa menyebar fitnah bukan jejek prestasi"
"negative,wkwk pemilu dianggap dagelan min"
"negative,track record mencatat alkisah kardus di gembok sbg pemilu terhoror spanjang sejarah kecurangan yg tsm meninggalnya ratusan"
"negative,poling pks selalu meleset dari hasil pemilu kenapa ya"
"negative,ayo rampas"
"negative,ok mbak mari kita dukung capres kita masing masing"
"negative,jeda ngonser agak terbatas kayaknya yak"
"negative,kalau benar untuk pendanaan kontestan pilpres ini sangat menciderai demokrasi yang ada di negara ini"
"negative,ga ada gunanya membandingan yg sdh terjadi nanti pemilu jokowi bukan menjadi lawan mau dibagusin seperti apapun sdh menjadi icon rezim korupsi itu realita"
"negative,semua jg petugas partai gak mungkin gak wong mana mungkin jd capres tanpa partai"
"negative,demi capres pembohong rela berjibaku menghinakan dirinya sendiri"
"negative,kalau ada yang berusaha menunda pemilu dengan alasan yang dibuat buat wajib kita lawan mari kita jaga konstitusi bang"
"negative,kalo aldi taher jadi capres gw all in sekeluarga pilih dia udah saat nya negera ini dipimpin orgil"
"negative,yg msuk keputaran kedua justru anies pilpres ngk klah jauh dri pilkada dki survai dn analisa yg salah"
"negative,siapapun lawannya kalau ahok jadi capres ahok pasti menang satu putaran"
"negative,sanjung tuh junjungan elo jilat sampai mengkilap jangan urusin capres lainnya dungu"
"negative,kemarin anies mengajak kita semua untuk tidak memilih capres tukang ngibul"
"negative,sehebat apapun seorang calon setinggi apapun ektabilitas seorang calon presiden jika tidak ada paai yg mendukung mencalonkan nya tidak akan bisa maju berlaga di pilpres jadi hentikan aja narasi sengaja di cekal atau adanya keinginan u"
"negative,pilpres yang lalu dan jatahnya jokowi dan prabowo hanya sekedar pelengkap penderita supaya tidak tampak t"
"negative,yg harus diketahui dan dipahami oleh masyarakat secara umum bahwa tiada politik yg gratis"
"negative,sepertinya sulit bagi ganjar untuk melawan anies di momen debat"
"negative,gue akan studi banding"
"negative,yah boleh lah dia kan kader lama masak ga boleh jd capres"
"negative,capres kok bodoh dan dungu"
"negative,dikasih racun langsung dimakan bukti capres dukungan anda tidak punya kemampuan menjadi presiden anda juga tahu dat"
"negative,kalo pengen ada perubahan di indonesia ubah aja diri lo sendiri dlu tugas mereka koalisi perubahan kedepannya juga sama dengan capres lain pengen ubah sdm tolol kek lu"
"negative,aduhh ga dulu dehh plis bgt blacklist klan yasin dari pemilu kab bogor dong pusing bgt liatnya hadeuh"
"negative,temen sekelas di classin pastinya anaknya ad yg ambis ada yg pasrahan seperti ak trs yh kang lingsettt parah men jd kgn akun lama gwe huft"
"negative,kenapa dia muji terus memangnya yg mau jadi capres sby"
"negative,baru kali ini ada presiden epyek capres"
